,purpose,int.rate,installment,annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
32920,home_improvement,0.1342,241.97,54701.76,3.33,669,3851,5216.0,30.7,0,0,0,1
32921,all_other,0.1271,80.71,78243.99,6.55,714,5378,17487.0,4.1,2,0,0,0
32922,debt_consolidation,0.0902,398.94,93665.76,10.8,801,2759,2858.0,19.3,0,0,0,0
32923,home_improvement,0.1066,197.8,40726.5,13.09,718,5558,11003.0,58.0,2,0,0,0
32924,home_improvement,0.1145,236.5,123365.55,10.41,763,2062,8807.0,15.0,2,0,0,0
32925,small_business,0.1551,878.12,334954.31,9.42,753,4699,23806.0,55.6,0,0,0,0
32926,small_business,0.1269,538.62,129176.63,7.22,744,4999,9926.0,34.1,0,0,0,0
32927,home_improvement,0.1257,291.86,29077.62,19.88,753,4167,15685.0,40.0,0,0,0,0
32928,,0.1397,94.48,79186.06,20.2,658,715,13565.0,57.5,8,0,0,0
32929,major_purchase,0.1325,110.06,31253.28,4.51,672,2047,2863.0,61.1,2,0,0,0
32930,debt_consolidation,0.119,501.5,136416.91,7.18,666,7357,21959.0,63.2,4,0,0,0
32931,small_business,0.1981,688.08,197755.21,8.88,685,5384,15135.0,24.1,0,1,0,0
32932,home_improvement,0.1292,519.77,78441.07,11.32,764,4104,1938.0,3.3,0,0,0,0
32933,all_other,0.1332,194.86,90447.85,10.46,678,3187,229.0,5.1,3,1,0,0
32934,home_improvement,0.132,650.33,82644.14,6.44,685,3776,7180.0,22.5,3,0,1,0
32935,debt_consolidation,0.1232,191.01,32394.57,11.17,701,6514,9149.0,74.3,0,0,0,0
32936,all_other,0.1749,99.33,35696.65,10.28,701,3940,1297.0,85.5,0,0,0,0
32937,major_purchase,0.1037,177.48,32101.87,5.09,713,2536,487.0,25.0,1,0,0,0
32938,all_other,0.1422,68.77,55063.36,3.28,664,3017,2224.0,91.8,3,0,0,1
32939,home_improvement,0.1326,141.56,64637.25,5.54,663,3703,4238.0,40.5,1,0,1,0
32940,small_business,0.1426,827.42,81981.48,18.23,733,2428,3295.0,53.9,3,1,0,1
32941,credit_card,0.1428,48.59,21082.86,24.54,652,1195,6879.0,64.4,0,0,0,1
32942,all_other,0.0871,226.17,36024.92,16.69,764,3489,929.0,11.3,1,0,0,0
32943,debt_consolidation,0.1226,153.42,40232.79,20.71,700,8244,14077.0,60.1,1,1,0,0
32944,educational,0.1537,502.84,17868.93,8.44,771,872,480.0,4.5,0,0,0,0
32945,educational,0.0858,178.29,27953.43,5.77,719,6716,5878.0,30.4,2,1,0,0
32946,major_purchase,0.1074,223.84,81077.44,9.78,723,4667,24890.0,36.9,2,0,0,0
32947,small_business,0.1437,73.83,24463.52,17.39,696,3519,10337.0,50.6,1,0,0,0
32948,major_purchase,0.1626,76.12,102438.79,9.32,668,8802,3980.0,63.1,3,3,0,0
32949,all_other,0.0745,260.02,68492.41,17.74,792,6894,4250.0,7.9,0,0,0,0
32950,major_purchase,0.1539,51.77,37267.47,17.07,668,2341,17358.0,81.1,0,0,0,0
32951,home_improvement,0.1366,642.85,126099.82,5.97,697,8838,55775.0,70.8,2,0,0,0
32952,all_other,0.1432,195.83,28502.43,21.83,652,2842,8519.0,98.0,3,0,0,0
32953,debt_consolidation,0.1116,72.7,185735.11,19.39,700,3859,9340.0,33.4,2,0,0,0
32954,home_improvement,0.1217,272.04,93617.24,13.5,725,4074,3165.0,11.5,3,0,0,0
32955,debt_consolidation,0.1571,299.29,167535.25,12.9,707,3776,13791.0,93.8,1,0,0,0
32956,small_business,0.1529,209.86,58879.95,13.92,677,4289,25748.0,55.0,6,1,0,0
32957,home_improvement,0.132,167.92,28872.68,0.93,750,4261,4658.0,12.2,0,0,0,0
32958,educational,0.17,851.14,847630.66,3.93,705,8286,76791.0,58.6,1,0,0,0
32959,small_business,0.1514,358.19,36151.53,14.91,664,2895,8239.0,82.2,1,0,0,0
32960,home_improvement,0.138,74.54,29041.02,9.75,651,2428,4800.0,93.9,0,1,0,0
32961,educational,0.1208,183.7,50557.51,19.92,667,7809,19591.0,70.2,1,0,0,0
32962,credit_card,0.1312,210.02,36126.42,14.99,694,7685,3472.0,51.4,4,0,1,0
32963,home_improvement,0.1453,500.88,57158.25,9.24,673,4781,7064.0,57.1,5,0,1,0
32964,debt_consolidation,0.1183,220.23,60604.28,12.09,696,4051,15190.0,82.1,0,0,0,0
32965,debt_consolidation,0.1876,237.08,80491.69,13.64,683,5356,11982.0,58.9,8,0,1,0
32966,home_improvement,0.1779,665.53,105603.81,8.9,688,5350,16633.0,43.6,1,0,0,0
32967,all_other,0.1494,121.66,44646.13,5.2,683,4154,1076.0,94.4,1,0,0,0
32968,all_other,0.1068,192.23,96187.03,13.96,726,3713,11825.0,70.2,1,0,0,0
32969,credit_card,0.1812,207.65,68782.96,14.82,707,3378,7709.0,88.3,0,1,0,0
32970,home_improvement,0.1239,201.08,56901.8,10.56,709,3795,9916.0,27.6,2,0,0,1
32971,credit_card,0.1221,515.58,44680.79,16.99,676,4825,22675.0,69.8,1,1,0,1
32972,home_improvement,0.1262,652.34,66271.01,12.72,739,15425,58927.0,6.8,2,0,0,0
32973,small_business,0.1171,225.34,95735.79,13.6,695,5000,19293.0,90.8,3,1,0,0
32974,all_other,0.0803,145.98,73487.91,5.09,711,5389,12148.0,48.1,2,0,0,0
32975,credit_card,0.1611,813.87,269620.9,20.77,712,5762,119413.0,35.1,0,1,0,0
32976,all_other,0.1092,168.89,38876.81,6.8,709,2199,3028.0,15.4,2,0,0,0
32977,home_improvement,0.1509,495.78,56417.16,18.78,688,7657,11048.0,53.2,1,0,0,0
32978,credit_card,0.1388,302.61,41543.04,9.88,663,3145,29433.0,68.9,0,0,0,0
32979,debt_consolidation,0.1263,365.16,12154.77,24.66,702,3337,8149.0,24.2,0,1,0,0
32980,major_purchase,0.1356,697.98,85921.56,22.09,734,8349,15397.0,43.4,1,0,0,0
32981,credit_card,0.1108,239.04,54245.13,18.22,687,9547,8240.0,46.4,0,0,0,0
32982,credit_card,0.1006,130.79,130930.68,4.01,713,5491,8839.0,73.5,5,0,0,0
32983,all_other,0.1324,485.15,83582.21,3.25,708,960,257.0,14.2,6,0,0,0
32984,small_business,0.1409,567.84,82903.65,13.69,747,10981,3750.0,2.4,0,0,0,0
32985,home_improvement,0.1191,231.93,54010.5,14.51,742,5304,22338.0,48.0,0,0,0,0
32986,major_purchase,0.1402,313.84,63379.09,18.47,696,6382,6746.0,48.6,2,0,0,0
32987,credit_card,0.1274,354.23,69600.69,24.93,694,7028,19308.0,70.3,8,0,0,0
32988,home_improvement,0.1858,702.27,113708.38,8.91,707,6818,14342.0,70.7,1,0,0,0
32989,educational,0.0699,199.65,53422.43,8.41,761,5245,2559.0,10.9,0,0,0,0
32990,credit_card,0.102,225.32,21655.19,6.51,755,2559,6411.0,52.8,1,0,0,0
32991,debt_consolidation,0.1283,643.0,144935.78,23.29,730,5056,18144.0,84.5,2,0,0,0
32992,debt_consolidation,0.153,236.87,43215.71,17.54,710,5653,4799.0,53.5,0,0,0,0
32993,,0.0868,394.17,54386.21,14.33,777,3916,3858.0,0.6,0,0,0,0
32994,credit_card,0.1281,457.13,68630.99,13.22,735,4206,7109.0,12.1,0,1,0,0
32995,,0.0749,171.1,99877.89,12.6,786,5257,1023.0,21.3,1,0,0,0
32996,small_business,0.0852,30.0,42042.72,15.21,723,3023,2373.0,25.7,2,0,0,0
32997,major_purchase,0.1462,186.97,74329.19,11.92,689,4459,4424.0,6.7,3,1,0,0
32998,debt_consolidation,0.1376,595.07,202959.93,23.92,671,8097,26065.0,80.1,0,0,0,0
32999,home_improvement,0.1425,724.22,60445.5,1.67,767,1748,13090.0,36.8,0,0,0,1
33000,major_purchase,0.0893,444.97,81217.1,2.48,757,4474,3341.0,4.2,0,0,0,0
33001,debt_consolidation,0.1283,272.66,96992.62,21.04,725,4664,5617.0,52.4,4,0,0,0
33002,credit_card,0.0755,310.57,49996.33,7.42,763,14089,5786.0,27.2,0,0,0,0
33003,all_other,0.08,226.32,32262.44,20.62,703,6819,10622.0,67.3,1,0,0,0
33004,home_improvement,0.0993,300.86,120434.8,23.1,779,3534,13840.0,2.3,1,0,0,0
33005,debt_consolidation,0.117,126.25,70411.66,13.88,697,3162,6248.0,55.0,3,0,0,0
33006,debt_consolidation,0.129,286.55,24457.91,18.23,681,4076,16930.0,70.9,0,1,0,0
33007,all_other,0.0723,152.58,81975.67,5.57,747,4247,8503.0,21.7,2,0,0,0
33008,all_other,0.1565,161.39,28790.47,20.58,694,4308,12967.0,89.0,0,0,0,0
33009,home_improvement,0.1419,237.6,23424.49,10.91,679,3162,2119.0,89.6,1,1,0,0
33010,,0.1174,804.84,184260.35,15.4,756,5129,32124.0,60.5,0,0,0,0
33011,educational,0.1594,261.02,30312.01,16.23,674,1354,8828.0,75.7,3,0,0,0
33012,small_business,0.0941,336.14,169244.33,2.51,732,7451,24537.0,41.5,6,0,0,0
33013,debt_consolidation,0.1478,360.83,22641.28,16.76,698,1167,3773.0,93.5,0,2,0,0
33014,debt_consolidation,0.1223,694.58,18392.6,9.95,691,2532,1334.0,51.9,1,0,0,0
33015,credit_card,0.1424,418.42,96327.04,6.56,666,2750,10126.0,75.0,0,0,0,0
33016,major_purchase,0.1644,314.33,121548.32,8.12,664,2021,16992.0,78.0,2,0,0,0
33017,major_purchase,0.101,56.6,52082.0,10.71,723,3233,10897.0,48.3,5,0,0,0
33018,all_other,0.1267,89.46,197343.67,2.33,687,4218,2655.0,33.4,5,0,0,0
33019,all_other,0.0817,389.36,69579.36,4.9,766,2401,5120.0,3.7,1,0,0,0
33020,debt_consolidation,0.0774,354.33,51478.06,1.11,749,6100,1519.0,18.9,8,0,0,0
33021,major_purchase,0.0828,351.21,194156.63,1.49,776,7278,7791.0,7.4,1,0,0,0
33022,home_improvement,0.1251,242.46,67061.08,23.04,732,5023,15593.0,23.8,2,0,0,0
33023,all_other,0.1244,57.32,21136.59,17.06,692,718,2648.0,18.7,0,0,0,1
33024,small_business,0.1774,562.41,50111.18,4.05,701,1855,7356.0,101.6,0,0,0,1
33025,debt_consolidation,0.1438,367.5,47852.6,8.86,727,4630,26303.0,91.5,0,0,0,0
33026,credit_card,0.0718,325.38,37714.57,23.64,784,7503,3648.0,57.4,0,0,0,0
33027,debt_consolidation,0.0895,644.6,54026.58,22.73,707,6308,28204.0,72.7,0,0,0,1
33028,all_other,0.1136,869.09,143129.42,2.49,686,7170,11213.0,10.7,2,2,0,1
33029,all_other,0.1595,112.38,29792.97,23.97,668,5033,3530.0,93.7,0,0,0,0
33030,home_improvement,0.1121,891.14,58279.48,7.25,761,6046,1902.0,16.3,0,0,0,0
33031,home_improvement,0.1087,677.46,292150.82,14.27,775,4238,83026.0,23.2,4,0,0,0
33032,major_purchase,0.1148,264.12,24959.84,4.92,658,8704,1183.0,30.7,0,2,0,0
33033,all_other,0.0887,143.38,31708.7,21.86,736,4948,36400.0,19.4,0,0,0,0
33034,debt_consolidation,0.1794,184.41,34584.34,15.92,694,2895,13202.0,62.1,1,0,0,0
33035,small_business,0.1535,855.42,179920.45,14.77,747,9656,26556.0,8.2,2,1,0,0
33036,credit_card,0.0956,238.16,96084.97,14.36,737,5773,70539.0,49.4,0,0,0,0
33037,credit_card,0.1515,494.96,61006.4,10.71,755,4001,3920.0,32.2,0,0,0,0
33038,small_business,0.1477,538.13,100960.24,6.13,726,3950,1020.0,16.5,3,0,0,1
33039,small_business,0.12,391.05,103830.25,0.61,729,1879,3660.0,12.4,0,0,0,0
33040,debt_consolidation,0.1274,99.34,13917.89,1.92,734,1392,962.0,92.3,0,0,0,0
33041,all_other,0.1422,252.69,66425.29,10.57,677,4968,5479.0,23.6,0,0,0,1
33042,credit_card,0.1236,389.08,31898.32,22.98,695,2345,12732.0,38.5,0,0,0,0
33043,major_purchase,0.1043,70.46,32192.07,3.24,692,3488,2823.0,40.1,0,0,0,0
33044,debt_consolidation,0.0868,225.55,67977.29,7.24,753,5147,4328.0,34.7,0,0,0,0
33045,major_purchase,0.1126,68.05,40147.26,20.87,702,1054,4188.0,46.1,3,0,0,0
33046,major_purchase,0.1413,294.95,53082.36,21.4,694,6215,2409.0,8.9,1,3,0,1
33047,major_purchase,0.1334,488.17,54713.4,11.9,675,4172,2893.0,22.1,0,0,0,0
33048,all_other,0.0727,40.94,76536.99,1.93,709,5204,3641.0,9.5,0,0,0,0
33049,credit_card,0.1108,481.43,33784.29,18.15,721,3949,4904.0,58.8,0,0,0,0
33050,credit_card,0.1401,807.12,110118.82,13.82,678,3723,27827.0,45.3,2,0,0,0
33051,debt_consolidation,0.095,228.5,45130.17,1.02,690,7219,7669.0,73.3,1,1,0,0
33052,educational,0.0805,142.17,28704.55,7.21,794,2497,437.0,2.7,0,0,0,0
33053,small_business,0.1688,209.71,149896.35,11.83,671,2629,68618.0,66.6,8,0,0,0
33054,home_improvement,0.1007,812.85,55877.69,12.94,700,2674,4483.0,22.5,2,1,0,0
33055,small_business,0.1564,406.87,89526.61,8.95,733,10017,91523.0,0.7,0,0,0,0
33056,small_business,0.1647,810.06,166809.01,12.31,702,4965,37675.0,58.8,0,1,0,0
33057,home_improvement,0.1624,258.35,56141.79,9.84,664,3824,2425.0,102.8,3,0,0,0
33058,all_other,0.1229,212.26,165852.25,28.61,674,4742,14397.0,46.9,4,0,0,0
33059,educational,0.1014,189.0,32265.23,19.2,688,3400,3756.0,37.3,1,0,0,1
33060,all_other,0.1535,320.78,68973.79,9.02,689,3086,2586.0,3.0,3,0,0,1
33061,educational,0.0901,60.76,36889.75,14.81,730,2634,1515.0,82.1,1,0,0,0
33062,credit_card,0.1488,296.42,70886.55,11.47,687,4132,6107.0,30.3,0,1,0,0
33063,home_improvement,0.0983,520.9,95562.67,0.96,791,5790,4617.0,0.5,1,0,0,0
33064,small_business,0.1633,135.88,64379.36,12.11,669,3469,4952.0,7.4,3,1,0,1
33065,debt_consolidation,0.1453,61.75,18402.28,25.6,661,2231,12191.0,90.9,0,0,0,1
33066,small_business,0.1207,567.05,497804.02,4.53,740,5869,8634.0,35.4,1,0,0,0
33067,major_purchase,0.1152,376.89,66581.81,5.33,700,2929,2086.0,33.3,3,0,0,0
33068,small_business,0.1652,616.37,121684.44,19.61,703,5132,3447.0,24.5,2,0,0,0
33069,debt_consolidation,0.1188,168.28,67891.41,16.55,721,8834,21663.0,51.4,0,0,0,0
33070,home_improvement,0.1231,468.49,118570.67,10.79,710,3693,21177.0,40.4,1,0,0,0
33071,credit_card,0.1329,411.52,75483.02,17.03,680,4675,13328.0,88.9,0,1,0,0
33072,home_improvement,0.1121,64.44,21507.47,1.28,741,3700,5425.0,38.7,3,1,0,0
33073,all_other,0.151,787.85,72772.73,11.84,690,3350,780.0,4.8,0,2,0,0
33074,all_other,0.116,196.06,25639.59,10.1,779,3336,855.0,3.7,0,0,0,0
33075,major_purchase,0.0974,80.68,31979.88,17.69,705,1075,1111.0,66.0,0,0,0,0
33076,debt_consolidation,0.0988,190.24,72423.31,20.52,706,6209,12139.0,6.7,5,0,0,1
33077,debt_consolidation,0.118,170.9,69979.49,18.19,670,2547,9094.0,60.3,0,0,0,0
33078,debt_consolidation,0.1104,854.98,101977.66,10.7,713,6365,22361.0,10.2,0,0,0,0
33079,small_business,0.1492,171.57,49740.74,24.11,661,2598,1706.0,27.3,2,0,0,1
33080,home_improvement,0.122,421.49,110754.97,9.86,725,3613,6947.0,11.0,2,0,0,0
33081,home_improvement,0.1323,143.44,68009.6,15.83,690,2808,3100.0,89.0,0,0,0,0
33082,credit_card,0.1556,175.26,62417.0,26.0,666,3801,15441.0,96.5,3,0,0,1
33083,home_improvement,0.1122,723.63,134371.82,2.84,744,3898,4957.0,7.5,2,0,0,0
33084,home_improvement,0.0843,214.26,75569.22,2.98,803,6972,29555.0,13.4,1,0,0,0
33085,home_improvement,0.1626,59.2,68103.31,9.76,662,2829,29497.0,95.1,3,0,0,0
33086,credit_card,0.1924,174.43,60508.66,22.67,639,4759,21926.0,98.7,1,0,0,0
33087,small_business,0.1447,560.8,62572.07,6.51,776,8740,3854.0,6.8,1,0,0,0
33088,home_improvement,0.0975,184.79,53889.98,6.6,741,3408,11528.0,39.7,1,0,0,0
33089,major_purchase,0.1303,549.76,57686.77,14.12,727,4043,9267.0,50.1,1,0,0,0
33090,,0.1403,209.2,47851.74,17.94,692,3545,7984.0,89.7,0,0,0,0
33091,home_improvement,0.1341,237.99,56734.05,4.59,689,4767,6380.0,53.7,2,1,0,0
33092,educational,0.0717,146.36,56150.14,7.37,784,4965,2321.0,9.5,0,0,0,0
33093,debt_consolidation,0.1696,217.43,25940.09,23.01,640,4629,9210.0,72.9,1,0,0,0
33094,debt_consolidation,0.1573,261.76,77052.47,19.76,681,2246,9993.0,56.3,1,0,0,0
33095,all_other,0.1429,161.81,36397.03,3.57,670,3668,4228.0,92.9,0,2,0,0
33096,educational,0.1726,299.71,23724.09,18.46,665,1866,3023.0,68.4,8,0,0,0
33097,home_improvement,0.1143,720.33,120375.02,3.12,759,9643,24831.0,25.0,8,0,0,0
33098,,0.1623,126.51,25957.24,8.55,655,989,2869.0,46.1,8,0,0,1
33099,all_other,0.1397,280.12,97350.65,5.15,716,6588,2769.0,23.9,0,0,0,0
33100,small_business,0.1447,373.86,70799.43,7.26,708,1323,13017.0,49.7,0,0,0,0
33101,home_improvement,0.0821,134.05,45869.62,1.55,721,6160,5057.0,3.3,0,1,0,0
33102,debt_consolidation,0.1139,677.24,87378.83,10.09,744,4330,15755.0,33.4,0,0,0,0
33103,credit_card,0.1346,181.04,27359.42,22.8,685,3694,16409.0,90.1,0,0,0,0
33104,major_purchase,0.1148,201.25,23194.19,17.38,710,4168,8787.0,44.1,1,0,0,0
33105,debt_consolidation,0.148,313.5,42732.71,7.35,672,3457,11878.0,97.0,3,0,0,0
33106,small_business,0.1301,203.64,40327.17,11.5,722,3628,5930.0,15.3,0,0,0,0
33107,educational,0.1308,170.72,22460.46,14.28,672,5993,5273.0,50.0,5,0,1,1
33108,credit_card,0.1454,152.05,73091.55,15.0,702,4881,39642.0,80.4,2,0,0,0
33109,debt_consolidation,0.1543,265.62,39676.62,20.31,636,5410,22967.0,84.1,1,1,0,0
33110,all_other,0.1516,70.54,12404.51,3.13,721,1456,1118.0,5.3,0,0,0,0
33111,small_business,0.1661,411.22,41463.55,15.99,750,4624,17702.0,3.2,6,0,0,1
33112,major_purchase,0.116,283.75,14085.33,15.82,728,1097,3237.0,3.1,1,0,0,0
33113,debt_consolidation,0.1434,124.56,35153.83,20.0,668,4530,23413.0,74.0,0,0,0,0
33114,,0.1296,480.27,70673.07,20.89,673,3981,31584.0,42.9,0,2,0,0
33115,educational,0.1308,159.15,41386.06,19.54,677,4431,16682.0,40.0,3,0,0,1
33116,all_other,0.1848,615.41,149589.79,20.67,674,10447,12150.0,67.4,1,0,0,0
33117,credit_card,0.1084,170.24,139935.23,15.92,677,7619,45997.0,61.7,1,0,0,0
33118,debt_consolidation,0.1091,555.75,50854.79,12.3,742,1501,1254.0,17.9,1,0,0,0
33119,debt_consolidation,0.1436,185.98,29450.09,5.34,672,3731,4592.0,50.8,2,0,0,0
33120,educational,0.098,67.67,16508.09,3.5,729,2795,1572.0,5.4,1,0,0,0
33121,credit_card,0.0952,366.11,22372.47,20.95,712,2192,45439.0,71.5,0,0,0,0
33122,small_business,0.1657,492.17,65637.38,18.7,704,4730,3453.0,2.3,3,1,0,1
33123,debt_consolidation,0.1047,148.1,77444.26,9.32,736,4975,58920.0,46.1,0,0,0,0
33124,small_business,0.0944,388.39,467537.87,9.12,728,9669,150093.0,77.5,0,0,0,0
33125,debt_consolidation,0.178,120.15,33696.63,9.35,659,3646,9535.0,64.0,2,0,1,0
33126,major_purchase,0.1231,91.51,111536.73,20.66,664,1613,52060.0,59.0,2,0,0,1
33127,educational,0.0998,272.34,38887.87,11.91,767,6139,4985.0,13.3,2,0,0,1
33128,credit_card,0.0981,270.75,82559.26,20.14,767,5657,41512.0,43.9,0,0,0,0
33129,credit_card,0.0982,677.35,73834.72,8.04,736,12576,32320.0,41.4,1,0,0,0
33130,small_business,0.1471,271.8,108185.38,19.2,651,13123,2773.0,53.8,5,1,0,0
33131,debt_consolidation,0.1407,345.46,133430.69,22.28,665,5839,20916.0,65.5,2,0,0,0
33132,all_other,0.1241,210.23,101634.16,16.18,685,5292,16737.0,53.4,2,0,0,0
33133,credit_card,0.073,244.85,20191.75,10.46,752,7551,41384.0,54.0,2,0,0,0
33134,major_purchase,0.1551,280.6,53379.99,22.7,666,5877,2358.0,49.5,0,0,0,1
33135,debt_consolidation,0.0913,144.56,35982.5,10.4,720,2218,9171.0,31.6,0,0,0,0
33136,small_business,0.0961,310.54,57294.03,1.28,769,7305,1422.0,5.7,1,0,0,0
33137,credit_card,0.1388,74.74,96171.25,23.72,672,2884,10388.0,71.1,2,0,0,0
33138,debt_consolidation,0.1622,103.03,41689.71,21.28,656,3178,8131.0,45.4,5,0,0,0
33139,debt_consolidation,0.1769,274.31,81222.03,22.91,689,2334,32666.0,35.6,4,1,0,0
33140,debt_consolidation,0.1205,450.33,41203.6,7.07,768,2340,3350.0,25.5,0,0,0,0
33141,all_other,0.1291,200.09,85459.42,18.32,700,8935,50341.0,37.6,0,0,0,0
33142,debt_consolidation,0.1252,477.59,65437.4,13.75,714,4965,8373.0,58.5,0,0,0,0
33143,home_improvement,0.1036,408.46,52628.08,9.6,716,5056,24543.0,48.1,0,0,0,0
33144,credit_card,0.0992,274.83,48233.42,19.75,741,4937,4659.0,77.7,0,0,0,0
33145,small_business,0.169,865.2,136561.95,11.29,700,3692,63736.0,26.7,4,0,0,1
33146,educational,0.1154,244.37,61021.63,16.43,675,6658,31943.0,71.7,2,0,0,0
33147,educational,0.1067,80.99,33866.06,12.33,686,3221,14041.0,39.3,1,0,0,1
33148,small_business,0.1048,188.33,49985.79,1.22,717,6640,3166.0,27.1,2,0,1,1
33149,small_business,0.1698,215.85,57208.82,11.93,686,5593,615.0,31.9,0,0,0,1
33150,small_business,0.1279,278.52,40518.36,8.51,746,3768,13194.0,6.9,3,0,0,0
33151,home_improvement,0.0844,369.51,98978.56,9.42,738,4575,11499.0,41.7,0,0,0,0
33152,home_improvement,0.1346,270.08,81567.16,17.97,679,3874,16832.0,69.7,8,0,0,0
33153,debt_consolidation,0.1631,533.1,78042.54,23.74,666,5660,28129.0,79.0,0,1,0,0
33154,debt_consolidation,0.1528,111.33,48759.26,22.91,655,2096,27253.0,75.9,1,0,0,0
33155,small_business,0.2066,810.26,245621.55,24.43,748,11523,195760.0,33.0,5,0,0,0
33156,debt_consolidation,0.0843,185.76,49092.07,3.9,753,5148,5513.0,40.6,0,0,0,0
33157,educational,0.1278,228.27,52930.32,13.24,685,5968,2461.0,60.8,6,0,0,0
33158,credit_card,0.1528,210.78,76968.68,19.47,677,10618,40264.0,88.7,3,0,0,0
33159,debt_consolidation,0.1558,335.52,17457.5,18.71,663,3542,3325.0,82.6,1,0,0,0
33160,home_improvement,0.1565,227.11,147213.61,17.91,684,2384,8127.0,23.5,4,0,0,0
33161,debt_consolidation,0.0965,418.05,20801.94,20.9,743,7307,5167.0,6.5,0,0,0,0
33162,small_business,0.1414,325.4,61381.85,17.67,680,4217,4251.0,48.1,0,1,0,1
33163,credit_card,0.1263,466.65,63904.95,9.87,711,8333,13019.0,69.0,0,0,0,0
33164,all_other,0.1267,167.0,62079.44,19.25,687,5113,17406.0,68.9,0,0,0,0
33165,debt_consolidation,0.1472,367.13,130923.65,27.6,647,2742,59270.0,97.0,0,0,0,0
33166,home_improvement,0.1358,910.2,133817.61,10.51,742,10722,15837.0,55.2,1,0,0,0
33167,all_other,0.1207,113.75,94251.4,3.03,726,4161,524.0,17.2,2,0,0,0
33168,all_other,0.1301,174.47,61161.3,6.67,680,3243,37342.0,37.8,3,0,0,0
33169,all_other,0.1477,255.93,67959.45,9.21,689,4447,8413.0,74.9,0,0,1,0
33170,home_improvement,0.1102,90.59,30024.98,16.28,719,2283,689.0,0.2,1,0,0,0
33171,educational,0.1232,288.41,40883.64,6.48,646,1807,5818.0,14.8,4,1,0,1
33172,major_purchase,0.1399,252.22,58106.59,17.23,663,2770,5034.0,96.0,1,0,0,0
33173,credit_card,0.1534,324.42,75730.73,22.27,694,9779,33381.0,88.2,0,0,0,0
33174,credit_card,0.0834,206.38,78888.77,18.69,713,3447,34616.0,52.9,1,0,0,0
33175,debt_consolidation,0.1994,297.98,117046.83,12.73,653,3143,10169.0,81.8,4,2,0,1
33176,small_business,0.142,715.16,167019.11,11.53,769,6985,26852.0,3.1,4,1,0,0
33177,educational,0.1454,84.17,37210.72,12.99,691,1055,2636.0,67.5,1,0,0,0
33178,small_business,0.1741,55.18,67727.81,5.84,682,2125,4435.0,3.7,0,1,0,1
33179,credit_card,0.1716,273.83,67659.23,20.99,661,4640,78475.0,99.4,0,0,0,0
33180,credit_card,0.1413,319.67,73923.63,25.11,715,3450,16976.0,93.0,0,0,0,0
33181,all_other,0.1265,221.35,59352.63,15.24,679,4678,4214.0,92.5,3,0,0,1
33182,debt_consolidation,0.1641,471.75,159937.52,16.31,681,4188,41640.0,55.2,0,0,0,0
33183,debt_consolidation,0.0944,521.52,125425.61,19.62,747,13075,9005.0,45.0,0,0,0,0
33184,major_purchase,0.1218,105.21,90515.02,11.71,689,7371,50627.0,54.8,2,1,1,0
33185,credit_card,0.1268,838.23,251210.84,19.19,697,4688,40362.0,29.2,0,0,0,0
33186,debt_consolidation,0.1572,485.2,83013.0,10.35,681,3255,22110.0,80.4,0,0,0,0
33187,debt_consolidation,0.1375,374.81,27337.18,7.66,772,3621,3850.0,20.3,0,0,0,0
33188,small_business,0.1695,910.87,65146.03,10.77,774,7129,4752.0,7.3,0,0,0,0
33189,educational,0.1683,255.01,67090.37,22.09,668,1717,17579.0,45.8,0,0,0,1
33190,major_purchase,0.1132,662.09,146576.98,1.13,687,9347,3087.0,8.7,2,0,0,0
33191,home_improvement,0.149,607.96,113783.98,2.6,699,9236,9074.0,51.3,2,1,1,0
33192,home_improvement,0.0832,353.68,132879.86,19.4,763,5934,12819.0,12.7,2,0,0,0
33193,educational,0.1447,281.36,180575.63,13.79,679,2983,17465.0,55.7,0,1,0,1
33194,all_other,0.0691,219.46,105804.05,10.57,745,8329,8488.0,22.0,4,0,0,0
33195,major_purchase,0.0696,177.23,22467.87,11.89,768,8677,1682.0,8.4,0,0,0,0
33196,small_business,0.1727,160.67,35950.11,0.68,656,3126,2341.0,6.3,5,1,1,1
33197,home_improvement,0.1428,541.53,138885.82,12.85,728,7550,1327.0,21.6,0,0,0,0
33198,small_business,0.1345,385.86,49554.78,27.86,689,3795,18404.0,75.6,3,0,0,0
33199,debt_consolidation,0.1332,257.43,36740.8,18.21,719,3360,6129.0,48.8,0,0,0,0
33200,all_other,0.14,118.08,40417.21,26.97,666,2121,1823.0,72.2,0,0,0,0
33201,credit_card,0.1098,223.82,40589.44,17.83,741,2206,7910.0,74.0,1,0,0,0
33202,debt_consolidation,0.1759,300.93,57694.83,22.79,652,8513,26613.0,52.9,1,0,0,0
33203,educational,0.1345,248.22,72636.2,16.08,697,1726,17768.0,63.1,0,0,0,1
33204,credit_card,0.1178,222.38,43720.36,4.45,725,3551,5810.0,33.2,0,0,0,1
33205,credit_card,0.1106,118.28,42984.4,21.34,660,3059,8580.0,2.5,8,1,0,1
33206,educational,0.1402,92.02,31190.31,21.55,693,4840,44164.0,51.8,2,0,0,0
33207,,0.0831,268.69,32863.43,16.52,744,5229,24344.0,56.4,0,0,0,0
33208,home_improvement,0.1422,230.22,45606.07,10.52,683,5754,6016.0,24.3,4,2,0,1
